"","WBA_Close","XOM_Close","JNJ_Close","JPM_Close","VZ_Close","UTX_Close","INTC_Close","AXP_Close","MMM_Close","MCD_Close","CSCO_Close","PFE_Close","DWDP_Close","V_Close","CVX_Close","CAT_Close","MRK_Close","MSFT_Close","TRV_Close","NKE_Close","KO_Close","PG_Close","WMT_Close","DIS_Close","UNH_Close","GS_Close","AAPL_Close","HD_Close","BA_Close","IBM_Close"
"1",-0.00555287505487578,0.0061489629575846,0.0030027112160369,-0.00423779885477804,-0.0022731969884936,0.0016639027546681,0.00438116100766694,-0.00325690455297278,-0.00565168128848181,0.00653490453414318,0.0222950819672132,0.00189453741711398,-0.00729681604140664,-0.00169819258374115,0.0109008918918918,-0.0140889915456944,0.0334943972139903,-0.00644863144232055,0.00935297743819308,-0.00414939645416834,0.00339321393083925,0.00492385194265776,0.00709639104198745,-0.00619947871879223,-0.0119845855577893,-0.00112712534033144,-0.00170874563106793,-0.00356522841144891,-0.0104287734925366,0.00166394521571878
"2",-0.00148895652011205,0.00107853808550784,0.000616351149071104,0.030618325126768,0.0062138153731115,0.0119047710233964,-0.00436205016357682,0.0199973723696936,0.00493742125710162,0.00827785255414826,0.00449005772931366,0.0113457295934447,0.00584694276901199,0.0459295122990455,0.0121201409154277,-0.00522553072066323,0.0017139451542536,0.00807348450446366,0.00127520193679853,-0.00833329561237306,0.00338161819412464,-0.00398812661831982,-0.002998455906977,-0.00280262179909019,0.00690470287710565,0.0457445111628052,0.0042791799912798,0.00752098592597994,0.000862806633267654,0.00710278947069787
"3",0.00410093197339467,-0.00275320801109413,-0.00211190603759159,-0.00470294792383574,-0.0113215927821494,0.00939350644061099,-0.00684556407447978,-0.002819079922872,0.000342853075868232,0.00169026886172352,-0.000638601532567118,0.00436272982237429,-0.00315560543357596,-0.00290427502545831,-0.00519500748437085,-0.00439532594763437,0.0101104524792277,-0.000628156407035174,-0.000933953140889399,0.00840332298694957,0.000481463637904245,-0.000114426261781153,-0.00150372932330822,-0.00661834070847678,-0.00840180417624636,-0.00402573567992204,0.00937396173886018,-0.0107986015596058,0.00972907671412848,0.000227471268386514
"4",0.00779699228476516,-0.00648182706714251,0.000705476178033848,-0.000576189947315675,0.000208244851306327,0.00514998192988791,0.00220562448304373,-0.00128500385505004,0.00376921174977007,0.00112494177079014,0.004792396319246,-0.00465398696866259,-0.00383203932022669,-0.000582581834263407,-0.0140733223382902,0.00473775154287437,-0.0113952106130211,-0.00329979577780959,0.000764884860455117,0.000189431821769448,0.00818096707937999,0.00697940487461324,0.00737947266929306,-0.00520215387423562,0.000124627752932094,-0.0015001292024357,0.00951727735529162,0.00117216641614148,0.0153677525397671,0.0147845216946176
"5",0.00122803635023949,-0.0155852850882671,-0.000704978832261727,-0.00876386060004775,0.00686923382870042,-0.00764043146067417,0.000825392067421937,0.0010293617983872,0.0074534139580511,0.000642122181302662,-0.00572340204377098,0.00187023055671887,-0.00100352900144629,-0.00804386812828017,0.0017057455939109,-0.00428672177230127,0.00186920569482263,-0.00141888696200532,0.000424558416702414,0.0202613137613838,0.0028639139444433,0.00363595037754916,0.0137539096091179,0,-0.00137046658799267,-0.00788748451480437,0.00387739682108568,0.00900117858768446,-0.0161561681681681,-0.0128320571006141
"6",0.0104255858018591,0.00441817607689576,0.00599647255738134,0.0144252910007596,0.0090965889827701,-0.00280802531144886,-0.0252886744010808,0.00488428001731567,0.00626862797831129,-0.00152398334040249,0.00735529261272783,0.00746739288946463,0.00887322953289815,0.00575867931642637,0.00609428202017792,0.0113012049811125,0.00108829291044787,0.0113671929270602,0.00823360509691207,0.0265404597895238,-0.018324607329843,0.00384915648479223,0.0187288606025324,0.00449539449541292,0.000810953787174107,0.016068679023576,0.00287795380298128,0.00601974158617113,0.0028691838455428,0.00590343992624676
"7",0.0112891604014016,0.00830890803073836,0.0101682677039225,-0.00229354365688794,0.00348287229086508,0.00872020197003187,-0.00338406664929691,0.00383733691481192,0.00460212724332076,0.0107647571313121,0.000317460317460272,-0.000926590459339405,0.0154331402400643,0.00373919131247513,0.00703724377271975,0.0250106324500918,-0.00372724031258331,-0.00093659072546326,0.0079980132008588,0.0164527207294753,-0.0162423757575757,-0.00789440640339256,-0.015344600018975,-0.00210061196640077,0.00193217399735524,0.0048437093167828,-0.00226554149321168,0.00821857791413727,0.0118699598969441,0.00829516360213223
"8",0.00144042735422967,0.00581680825800324,0.0055536186316143,0.0132184137931035,-0.00877911392405062,0.00873474987659395,0.0130163837011883,0.00547911548882074,0.011284938547486,-0.00222539341917016,0.0145985084100286,0.00803718751389093,0.00604677244724261,0.00628637936469434,0.0076072620714569,0.0227390929859641,0.00966476976883035,0.0112500156249999,-0.000167075916635562,-0.00231236210757091,0.000985633268327568,0.00386491981510839,-0.00367538975339854,0.00356946726030638,0.00771387247278388,0.0146259186938615,0.00885557102844281,0.000142931706416771,0.0108283886381133,0.0038057310646975
"9",0.00431500659235273,-0.00216867469879523,0.00414225071131114,0.0159954165400926,-0.00576722977893362,-0.00401711312311503,0.00363131295059538,0.00633633220953844,0.00320407682677981,0.00215068502349292,0.0106350331759473,0.00429313080977844,0.00259909027616811,0.00474312807165367,-0.0122026771239513,-0.0041624771573604,0.013741038153823,-0.00231769155875017,0.00442735781828896,0.006418274202175,-0.00221565736621521,-0.00509565179697991,0.0131327584388117,0.00620155027448144,0.00703747123163567,0.0129532746505334,0.012979301454386,0.0106527922589832,0.00279712552994771,0.0042930642044321
"10",0.00548990326423304,0.00410533687515091,0.00721894115487332,0.011500647867366,-0.00393615081831367,0.00304745003137041,0.00333979961035347,0.00239257008474647,0.00055061121528821,0.00532553064661845,0.0157845553765226,0.0232060458015269,-0.0100454146136518,0.00794476702233204,0.00044439211991798,0.00948109937735153,-0.00761498582912057,-0.000619498218986991,0.00615439963663333,0.00336577496251955,-0.00222057740489945,0.0371045067481846,0.000436906470323128,-0.00135957579335477,0.00711081937378721,0.00432929515631741,0.00362902522207009,0.00587154070549256,0.00474779228486644,0.0086048296062613
"11",0.0166172344213651,-0.0103415218690946,0.00750857527752324,-0.000662291672912763,0.00790343145160444,0.0014296845168551,0.00998615839073946,-0.00113060304348245,0.00941115590662323,0.0017393579600089,0.0237659354052406,0.00328263224605374,0.00507368265380292,-0.00148500112537131,-0.0167895531669182,-0.00767516686553726,0.00153465306724043,-0.000154997677901725,0.0066953048430658,-0.0061793433294377,0.0187933239068576,-0.00362161972272979,0.00262048325460795,0.00481030132510418,-0.00389554463003727,-0.00439048068465464,-0.001180643538508,-0.00457141142736595,0.00891904886735295,-0.00137604584782214
"12",0.00245182714648395,-0.00656137278634128,0.00660568247619109,-0.00331377447601655,0.0150639705956246,0.00071385741054697,0.00192254875034337,0.00251536907268601,-0.00250808020264803,0.00868197337052834,0.00416678596230868,0,-0.00244263149324209,0.000571959703834279,-0.00316225153595961,0.00600443708519371,0.00199198584149607,0.00155000007207051,0.00131370390579111,0.0081719486912073,0.000728131050288017,0.00330427356201923,0.0072600548601689,-0.00587120409964059,-0.0368469246628875,0.00376845330525621,0.00273361642850611,0.0103151552367251,0.011123523343171,-0.00418891599692672
"13",0.00640581171202181,0.00158998283781853,0.00673063262047258,0.00864456360485777,0.00487906088390044,0.0031208024410021,0.00109649122807043,0.00326184924428374,0.00229569831586263,0.00187785598095802,0.0115589501150593,0,-0.000652905669373371,0.00525953584792527,0.0125985586404684,-0.00758725356777445,0.00137641843365066,-0.00201183834671126,-0.00327998368052429,0.0107489162995593,0.00557843803056035,0.00636735125117371,0.029984055211876,-0.00045426132026638,0.0187159757237654,0.00551158228469562,0.00722071907441268,0.0141259020979021,0.0165015973857265,-0.00226934745413565
"14",-0.00138876281038014,-0.011723031038259,-0.00117004007454313,0.000549346213617241,0.00485531054015786,0.00142225777777782,-0.0123220153340636,-0.00137551580123152,0.0145607137089141,-0.00148387230855296,-0.00117201871749129,-0.000892296278771298,0.0400195517801445,-0.00136482032222074,-0.0119943070892023,0.00101935781894702,-0.00290167976931821,-0.0020157699493184,0.00287946516957294,0.0153417187004581,0.00337672463523209,-0.00250895609270108,0.00363893647189384,0.000999918171076919,0,-0.000119157136144743,0.00299929779808283,0.00158596051341986,-0.00113919459033029,0.00493730735984976
"15",0.00811214499812096,0.0105028913876188,0.0182396256251578,0.000768712953409079,0.0128851021898571,-0.00505954180509349,0.00304962572775147,0.00237918855022312,0.00618151496060304,0.00328514670762847,-0.00146667644470544,0.0139922893718367,-0.00471177963599123,0.00432798390678868,0.00579815199668832,-0.0269856831054689,0.00857707139566433,0.00403980727097886,0.0037735766403022,-0.0145948312295729,0.00144235583857477,-0.00339025583135932,-0.00557803661383405,-0.00354159089516193,0.0126424544529042,-0.0021451317228004,-0.00423019470330255,-0.00371767986230642,0.00855383206800964,0.00276014361888421
"16",0.00712729065702478,-0.00855951343310746,0.00846348418562415,-0.00877861325947382,0.00576420183334925,0.00330094578645546,0.00967382531785499,-0.00362274814655539,0.00117528712884996,0.00296242292157411,0.00822558730242107,0.0058719023525573,0.00284046083068423,0.0028351100022681,-0.00810659362565114,-0.00073260070959924,0.00470776020372843,0,-0.000735567172805096,0.00818961505819149,0.00288043686989914,-0.000877800972604037,0.0151451553819986,0.00537680656037165,0.00282897898540058,-0.015287216726086,0.000952208312841041,0.00856879234343477,0.0032794356933199,-0.00165146165653041
"17",-0.00445154657628644,0.00567339650534304,-0.00268883721937163,0.00110702975518606,-0.0130434590135754,0.00311220881301977,-0.000547522599165462,0.0051403709844442,-0.00266794722441821,-0.0129031953161225,-0.00174831002331,0.000583800384343025,-0.0100707948083525,-0.00486260318896314,0.0148020064983108,0.0205278481191502,-0.00468570104681376,-0.00603528291386801,-0.00188105018110041,-0.00293816102768463,-0.00263286267670804,-0.00175732009585983,-0.00897915470340049,-0.000815781363306733,0.0142279346771488,0.00800483505951477,0.00197562558244924,-0.00445353897472156,0.011215007763582,-0.0107527539866749
"18",-0.00963086437020322,-0.00269807453154203,-0.00155231206613871,0.00210110582771184,-0.00620740901496619,-0.00230471593484105,-0.00849074272751271,-0.00137208435504776,-0.00299608361251746,0.00519729120713897,-0.00233502640601446,-0.00466744471025204,-0.0103322524240979,-0.000681795454545386,0.00671140939597326,-0.00800490541861854,0.000303796516440302,-0.00389230870812818,0.00163878235300907,-0.00918701697325397,0.00695946757664845,0.00198042691143607,-0.0112907446693823,-0.00127013513734553,0,-0.00509366698677527,0.000438267750440868,-0.00268409492049371,0.00445858012155198,0.0023412096658153
"19",0.00451493416930782,0.0209050295130351,0.0135013666107631,0.0328845166778464,0.00362683853260459,0.0100399553076866,-0.00745859095418255,0.0232325761487031,0.0188354971128899,0.0109674968904427,0.00760675833820956,0.0087924680185365,0.0192740288876976,0.0119399133058922,0.01226664,0.0198634173447789,0.00516162114035423,0.0150047202250705,0.0224967281167658,0.0138208712386285,0.00476646817841897,0.00647857691885378,-0.00676727759763163,0.0086293490282261,0.0154794831454987,0.0187455012395832,0.0204393597912491,0.012214401705489,0.020418399165919,0.0118451224395737
"20",-0.000345730102998654,0.00337275367523793,-0.00185696752900877,-0.0155982802478265,0.00341294913846713,-0.00870863828289936,-0.000556637907041524,-0.0222167974174023,0.000158000631212296,-0.00635418040246005,-0.00145180027444247,0.00261475901305985,-0.00173339113982662,-0.00516910900481193,-0.00456617504125867,-0.0428078810548208,-0.00196340434924347,-0.0143209111696672,-0.00376030888487566,-0.00258847277673047,0.00735296489563586,-0.00818241290934263,0.00440035504898617,-0.0040526386522638,-0.00375136353755656,-0.00652925865337806,-0.00593737779212866,0.00865833147401363,-0.00500244130275795,-0.00780433098880451
"21",-0.00979938920450518,-0.0100840812694809,0.00129421664549589,0.00716305629653857,0.00220088035214094,-0.00310591883741385,-0.000278418267891878,-0.00274657934448386,-0.00305440519803246,-0.00257345403020992,-0.00290776396940307,0.000289829051859147,-0.00142067881359675,0.00293688018679417,0.00167609384548273,0.00805428138984432,0.00756658572740365,0.00374938279177051,-0.00313202705907545,-0.0190311075956939,0.000235436773359021,-0.00450999870157309,-0.0103166051352005,0.00587758408093264,0.00531946094458746,0.00728909828159874,0.00590092083112825,-0.000946258890427654,-0.00442653684828309,-0.00265881572402826
"22",-0.000116451276242269,0.00448706044733282,-0.000646271906888596,-0.00948281219344349,-0.00119786384507903,-0.00605298223439499,-0.00919225575530613,-0.00475709832588,-0.00216578101701748,0.00101639560568589,-0.00291636036989318,-0.004924739281576,0.00395194448156633,0.0016893906781239,-0.00334658731801174,0.00567704986300299,-0.00165216276202573,0.000311237354085669,-0.0145814633347652,0.00123455024277686,-0.00706214689265527,-0.00143643093922652,-0.00214196775870301,-0.00512405618705591,0.00297265165825178,-0.00347978964561579,-0.00314782517633294,-0.00460045334687031,-0.00686134618525314,0.00233267421828365
