"","WBA.Close","XOM.Close","JNJ.Close","JPM.Close","VZ.Close","UTX.Close","INTC.Close","AXP.Close","MMM.Close","MCD.Close","CSCO.Close","PFE.Close","DWDP.Close","V.Close","CVX.Close","CAT.Close","MRK.Close","MSFT.Close","TRV.Close","NKE.Close","KO.Close","PG.Close","WMT.Close","DIS.Close","UNH.Close","GS.Close","AAPL.Close","HD.Close","BA.Close","IBM.Close"
"66",85.889999,82.019997,123.510002,87,46.689999,121.349998,36.82,78.32,199.399994,143.960007,34.389999,33.48,63.09,92.089996,105.790001,99.639999,63.970001,69,121.300003,53.950001,43.689999,86.5,76.5,111.989998,174.119995,226.869995,148.960007,155.729996,185.009995,155.050003
"67",85.839996,82.889999,123.25,87.099998,46.630001,121.080002,36.540001,78.160004,198.649994,144.240005,34.290001,33.450001,62.369999,91.919998,106.68,99.370003,64.010002,68.940002,121.010002,54.299999,43.889999,86.550003,76.120003,111.419998,174.440002,225.029999,153.009995,156.889999,186.020004,153.029999
"68",85.980003,82.309998,123.209999,86.75,46.419998,121.459999,36.369999,78.440002,197.960007,144.360001,33.900002,33.380001,61.830002,92,105.080002,99.290001,63.290001,69.040001,119.949997,54.889999,43.509998,86.400002,76.720001,112.07,173.240005,223.759995,153.990005,157.679993,186.910004,152.110001
"69",85.620003,81.910004,122.809998,87.43,46.380001,121.019997,36.009998,78.650002,196.639999,144.520004,33.740002,33.029999,61.709999,92.25,106.5,100.360001,63.939999,69.309998,120.690002,54.560001,43.57,86.489998,76.699997,109.660004,173.389999,224.880005,153.259995,158.130005,183.179993,151.25
"70",85.5,82.610001,123.199997,87.160004,46.02,121.279999,35.689999,77.919998,196.75,144.210007,33.630001,33.040001,61.860001,92.099998,106.209999,100.989998,64.43,68.459999,120.540001,54.240002,43.669998,86.169998,76.129997,109.580002,173.320007,224.759995,153.949997,156.199997,183.940002,150.649994
"71",85.25,82.550003,123.639999,86.919998,45.84,120.830002,35.529999,77.489998,196.570007,145.360001,33.450001,33.009998,62.040001,92.730003,105.959999,100.709999,63.57,68.379997,120.589996,54.200001,43.59,86.190002,75.709999,109.690002,171.809998,222.820007,156.100006,156.919998,183.25,150.369995
"72",84.959999,82.800003,126.989998,87.339996,45.380001,120.919998,35.630001,78.330002,197.630005,146.279999,34.23,33.119999,62.400002,93.230003,106.849998,102.419998,63.509998,68.43,120.25,53.77,43.73,86.330002,76.290001,109.129997,171.529999,225.119995,155.699997,157.330002,182.389999,151.509995
"73",84.510002,82.550003,127.769997,87.610001,45.310001,121.400002,35.82,78.129997,197.910004,147.289993,34.299999,32.599998,62.299999,93.150002,107.25,102.339996,63.790001,69.410004,119.93,52.779999,43.849998,86.239998,75.110001,107.980003,168.119995,225.600006,155.470001,158.259995,182.699997,153.679993
"74",81.730003,81.989998,126.669998,84.269997,44.48,119.580002,35.040001,76.370003,194.839996,146.410004,33.82,32.23,60.200001,91.760002,104.699997,100.139999,63,67.480003,120.25,51.799999,43.93,86.260002,75.120003,106.309998,168.860001,213.720001,150.25,156.089996,178.779999,150.929993
"75",81.449997,81.75,126.970001,83.959999,45.040001,119.370003,35.220001,76.379997,195.240005,147.009995,31.379999,32.220001,60.580002,91.709999,105.169998,100.220001,63.889999,67.709999,120.879997,51.68,43.799999,85.870003,77.540001,106.68,171.449997,215.160004,152.539993,155.699997,177.399994,150.779999
"76",80.610001,81.93,127,84.779999,45.419998,121.160004,35.400002,76.800003,195.800003,148.149994,31.209999,32.459999,61.290001,92.480003,106.519997,102.43,63.779999,67.690002,120.790001,51.77,43.900002,86.239998,78.769997,107.519997,172.589996,215.389999,153.059998,156.300003,180.759995,151.979996
"77",81.339996,82.290001,127.260002,84.699997,45.48,121.660004,35.77,76.980003,198.509995,148.190002,31.59,32.119999,60.98,93.309998,106.120003,102.290001,64.040001,68.449997,121.650002,51.57,44.18,86.209999,78.550003,107.629997,174.699997,216.020004,153.990005,155.960007,183.669998,152.639999
"78",81.239998,82.580002,127.519997,85.760002,45.48,122.07,35.860001,77.199997,197.729996,147.820007,31.76,32.139999,60.779999,93.860001,106.269997,103.629997,64.550003,68.68,121.660004,52.200001,44.389999,86.080002,78.489998,107.019997,175.220001,219.639999,153.800003,154.830002,183.490005,152.029999
"79",80.580002,82.290001,127.510002,85.709999,45.040001,122.080002,36.119999,77.120003,197.490005,149.5,31.49,32.049999,61.450001,94.809998,106.220001,103.949997,64.93,68.769997,122.050003,52.009998,45.029999,86.5,78.150002,107.709999,175.589996,223.830002,153.339996,155,185.25,152.509995
"80",80.75,81.75,127.529999,85.349998,45.310001,122.25,36.259998,77.440002,199.539993,149.779999,31.440001,32.16,60.650002,95.040001,105.110001,105.019997,65.040001,69.620003,123.720001,52.349998,45.41,86.860001,78.309998,107.269997,178.050003,222.470001,153.869995,156.460007,187.070007,153.199997
"81",81.25,81.550003,126.919998,85.360001,45.32,121.849998,36.259998,77.459999,200.669998,149.860001,31.5,32.139999,61.060001,94.669998,104.720001,105.660004,64.919998,69.959999,123.660004,52.59,45.389999,87.25,78.129997,108.410004,177.5,223.529999,153.610001,154.899994,186.589996,152.490005
"82",80.160004,81.099998,127.110001,83.900002,46.200001,121.269997,36.18,77.089996,202.440002,149.929993,31.68,32.130001,60.889999,94.720001,104.059998,105.470001,64.879997,70.410004,123.730003,52.919998,45.43,87.400002,78.150002,108.339996,176.589996,218.419998,153.669998,153.880005,186.880005,151.729996
"83",81.019997,80.5,128.25,82.150002,46.639999,121.279999,36.110001,76.940002,204.470001,150.889999,31.530001,32.650002,61.959999,95.230003,103.480003,105.43,65.110001,69.839996,124.849998,52.990002,45.470001,88.089996,78.599998,107.940002,175.179993,211.259995,152.759995,153.509995,187.630005,152.630005
"84",82.18,80.699997,128.779999,83.059998,46.509998,121.790001,36.119999,78.279999,204.350006,152.389999,31.82,32.709999,62.759998,95.400002,104.269997,105.650002,65.260002,70.099998,125.400002,52.299999,45.790001,88.129997,79.809998,108.209999,179.580002,215.009995,153.179993,155.149994,187.320007,152.669998
"85",83.099998,79.5,130.080002,82.639999,46.439999,122.120003,36.32,78.489998,206.699997,153.740005,31.98,32.540001,63.049999,96.150002,103.110001,105.949997,65.470001,71.760002,125.150002,52.98,45.889999,88.589996,79.620003,107.18,179.389999,213.309998,155.449997,155.350006,190.229996,152.050003
"86",83.379997,80.120003,130.360001,82.790001,46.369999,120.980003,36.34,78.970001,206.220001,152.789993,31.76,32.349998,63.209999,96.550003,103.190002,105.199997,65.07,72.279999,125.379997,53.009998,45.990002,88.739998,80.260002,106.519997,179.369995,213.990005,153.929993,154.789993,188.949997,152.410004
"87",81.449997,81.209999,130.830002,82.959999,46.439999,120.120003,36.130001,78.849998,205.410004,151.229996,31.559999,32.07,63.73,95.790001,104.169998,104.550003,64.669998,72.519997,124.029999,52.48,45.98,88.800003,78.93,105.5,180.820007,214.529999,154.449997,154.199997,186.75,152.369995
"88",81.459999,80.910004,130.75,83.910004,46.5,119.779999,36.259998,79.809998,205.009995,151.940002,31.610001,32,63.98,96.089996,103.769997,103.510002,64.059998,72.389999,123.5,53.23,45.509998,88.769997,79.150002,105.919998,183.210007,215.779999,155.369995,154.960007,188.100006,150.979996
"89",81.470001,80.620003,130.550003,84.949997,46.189999,119.940002,36.48,79.949997,205.940002,151.429993,31.610001,31.75,63.970001,96.089996,104,105.010002,63.200001,71.949997,123.779999,53.200001,45.130001,87.849998,78.93,104.32,181.690002,218.759995,154.990005,153.5,189.929993,152.100006
"90",80.989998,82.129997,131.529999,86.959999,46.720001,120.639999,35.709999,80.309998,206.929993,151.479996,31.370001,32.77,64.739998,94.559998,106.400002,105.919998,64.389999,70.32,125.230003,53.459999,45.32,88.160004,79.419998,105.620003,181.460007,222.440002,148.979996,152.960007,190.029999,154.100006
"91",81.809998,82.93,131.820007,86.980003,47.189999,119.879997,35.73,80.169998,207.389999,148.470001,31.25,32.700001,64.010002,93.5,108.040001,106.07,64.389999,69.779999,125.669998,54.029999,45.330002,88.239998,79.239998,107.040001,179.25,221.910004,145.419998,152.179993,190,155.179993
"92",81.800003,82.959999,132.020004,87.269997,46.459999,120.059998,35.880001,80.589996,209.110001,149.820007,31.700001,32.580002,65.260002,95.080002,108.129997,105.75,63.27,70.650002,126.099998,54.310001,45.029999,88.059998,79.519997,106.559998,181.050003,224.199997,146.589996,153.990005,191.089996,154.25
"93",82.879997,82.07,132.770004,87.089996,46.689999,120.010002,35.529999,80.839996,210.009995,150.679993,31.6,32.689999,64.529999,95.32,106.599998,104.709999,63.369999,70.269997,127.959999,54.66,45.299999,88.440002,79.900002,106.139999,182.360001,226.509995,145.160004,156.759995,192.380005,153.809998
"94",82.559998,82.260002,133.039993,86.57,46.639999,120.75,35.310001,80.699997,211.289993,151.169998,31.58,32.810001,64.099998,94.169998,106.330002,106.400002,63.189999,69.900002,129.020004,52.900002,45.25,89.379997,78.910004,105.980003,180.380005,223.229996,144.289993,156.770004,195.449997,154.220001
"95",78.440002,83.489998,134.350006,86.18,46.630001,120.43,35.209999,81.449997,213.240005,151.990005,31.629999,32.970001,64.389999,94.169998,108.349998,107.599998,62.970001,70,129.440002,51.099998,45.310001,89.660004,75.239998,105.510002,181.630005,221.809998,142.270004,156.639999,196.440002,155.380005
"96",79.809998,82.760002,134.070007,88.07,46.57,121.849998,35.509998,81.879997,213.360001,153.139999,31.99,33.220001,65.220001,94.790001,107.459999,107.489998,63.68,70.870003,128.270004,52.02,45.380001,89.860001,75.5,105.370003,183.020004,226.130005,146.339996,158.809998,199.080002,154.839996
"97",78.300003,82.309998,134.220001,87.519997,45.939999,121.510002,34.860001,82.510002,213.360001,154.070007,31.85,33.560001,65.099998,94.379997,106.480003,107.040001,64.529999,69.910004,128.75,51.560001,45.610001,89.629997,75.540001,103.940002,183.270004,225.100006,145.009995,157.669998,198.330002,154.949997
"98",78.120003,81.440002,134.910004,87.120003,45.41,121.75,34.580002,82.209999,212.860001,153.729996,31.84,33.880001,63.68,94.540001,104.489998,103.470001,65.459999,70.269997,128.580002,52.59,45.220001,89.400002,76.239998,104.800003,184.919998,222.490005,145.869995,156.589996,199.169998,153.789993
"99",76.370003,81.080002,136.050003,87.019997,45.419998,122.169998,34.360001,82.25,212.220001,154.800003,31.85,34.060001,63.830002,93.949997,104.449997,103.839996,66.019997,70.260002,128.309998,52.400002,45.07,89.029999,75.519997,104.220001,186.5,219.770004,145.630005,155.479996,199.440002,154.399994
"100",76.339996,81.610001,136.429993,86.860001,45.389999,122.220001,34.189999,82.220001,212.899994,154.639999,32.09,34.169998,63.470001,95.580002,105,104.110001,66.160004,71.209999,127.660004,52.849998,45.25,89.419998,74.839996,104.360001,185.25,217.190002,146.279999,151.309998,202.229996,154.110001
"101",77.529999,81.239998,136.339996,87.239998,45.75,121.870003,34.07,82.959999,212.610001,153.960007,32.240002,34.040001,63.57,95.220001,104.139999,104.25,65.919998,70.529999,127.949997,53.279999,45.43,89.360001,75.5,105.57,185.119995,220.440002,145.820007,151.419998,199.979996,155.229996
"102",77.260002,81.110001,135.009995,88.050003,44.84,121.589996,33.650002,83.080002,209.779999,153.720001,31.76,33.77,63.09,94.900002,104.07,103.93,65.540001,69.209999,127.379997,52.950001,45.049999,88.610001,76.010002,105.410004,184.600006,220.279999,143.729996,152.240005,198.889999,154.75
"103",77.089996,81.529999,133.820007,89.82,44.84,122.5,34.200001,83.970001,210.619995,154.300003,32.080002,33.75,63.25,96.230003,104.279999,106.449997,65.160004,69.800003,127.779999,53.360001,45.32,88.370003,76.510002,106.860001,185.699997,223.220001,145.830002,153.229996,199.619995,155.320007
"104",78.370003,80.699997,132.639999,91.150002,44.41,121.650002,33.540001,83.629997,207.850006,153.130005,31.41,33.630001,62.709999,94.419998,104.120003,105.639999,64.339996,68.489998,126.389999,53.169998,44.830002,86.989998,75.93,105.709999,185.270004,224.410004,143.679993,152.160004,197.460007,154.130005
"105",78.309998,80.730003,132.289993,91.400002,44.66,122.110001,33.740002,84.239998,208.190002,153.160004,31.299999,33.59,63.07,93.779999,104.330002,107.459999,64.089996,68.93,126.529999,59,44.849998,87.150002,75.68,106.25,185.419998,221.899994,144.020004,153.399994,197.75,153.830002
"106",78.129997,82.099998,132.899994,92.75,45,122.080002,33.459999,85.099998,209.830002,152.5,31.33,33.82,63.939999,93.349998,106.300003,106.970001,64.269997,68.169998,127.339996,58.650002,44.759998,87.739998,75.360001,107.459999,186.649994,227.279999,143.5,154.009995,198.589996,155.580002
"107",78.639999,80.849998,133.639999,93.68,44.650002,122.790001,34.34,84.889999,209.759995,153.070007,31.110001,33.639999,63.419998,94.010002,104.620003,107.489998,64.160004,69.080002,126.370003,57.560001,44.82,87.669998,75.32,105.629997,188.25,228.039993,144.089996,152.690002,201.809998,153.669998
"108",77.720001,80.120003,132.520004,93.379997,43.52,121.889999,33.630001,83.739998,208.020004,153.089996,30.719999,33.220001,63.560001,93.25,103.82,106.510002,63.099998,68.57,126.18,57.16,44.400002,87.370003,75.470001,103.349998,186.940002,226.690002,142.729996,152.050003,201.479996,152.360001
"109",77.470001,80.220001,132.539993,93.849998,43.48,122.610001,33.880001,84.330002,209.589996,156.270004,30.9,33.349998,63.889999,93.919998,103.489998,106.919998,63.16,69.459999,127.169998,57.98,44.389999,87.650002,75.330002,103.32,187.960007,225.279999,144.179993,152.229996,202.369995,152.940002
"110",77.160004,80.160004,131.550003,93.190002,43.200001,123.059998,33.650002,84.300003,210.490005,155.520004,30.98,33.41,64.519997,95.089996,103.040001,107.839996,62.830002,69.980003,125.769997,58.73,44.380001,87.089996,73.230003,103.589996,186.949997,225.839996,145.059998,151.179993,203.960007,153.419998
"111",77.290001,80.599998,131.229996,92.830002,42.889999,123.540001,33.919998,84.160004,209.660004,154.910004,31.09,33.169998,64.550003,95.410004,103.120003,108.239998,62.34,69.989998,125.050003,58.18,44.330002,86.769997,73.470001,103.839996,185.949997,226.949997,145.529999,150.600006,206.270004,153.190002
"112",77.519997,80.959999,132.229996,92.510002,43.220001,123.709999,34.25,84.82,211.300003,156.580002,31.16,33.220001,66.279999,96.18,103.889999,108.959999,62.779999,71.150002,125.25,58.220001,44.509998,86.959999,73.940002,104.379997,186.690002,227.389999,145.740005,152.589996,206.440002,153.699997
"113",78.010002,80.970001,131.860001,93.099998,43.490002,123.07,34.240002,85.370003,211.089996,155.039993,31.27,33.279999,65.610001,95.940002,104.129997,108.470001,62.889999,71.769997,125.43,57.939999,44.43,86.699997,75.050003,104.290001,185.479996,230.399994,147.770004,153.289993,206.229996,153.630005
"114",78.910004,81.279999,132.600006,92.25,43.560001,123.410004,34.68,85.279999,211.770004,155.279999,31.42,33.43,66.239998,96.93,104.440002,108.769997,63.060001,72.779999,125.720001,58,44.68,87.099998,76.339996,105.089996,186.899994,228.600006,149.039993,152.880005,208.509995,154.240005
"115",79.18,80.860001,132.149994,91.389999,43.66,123.110001,34.470001,85.220001,211.679993,155.259995,31.5,33.25,66.120003,96.830002,104.209999,108.839996,62.610001,73.349998,126.230003,57.790001,44.73,87.550003,76.370003,104.790001,186.350006,229.259995,149.559998,153.889999,209,153.009995
"116",78.669998,80.599998,134.460007,91.07,43.360001,122.629997,34.529999,85.519997,211.309998,153.960007,31.51,33.360001,65.75,97.580002,103.720001,107.07,62.41,73.300003,125.529999,57.650002,44.669998,88.639999,76.199997,105.75,186.850006,223.309998,150.080002,152.169998,208.240005,154
"117",79.559998,80.849998,135.210007,91.199997,43.450001,123.080002,34.560001,85.93,212.100006,153.889999,31.9,33.619999,66.769997,98.25,104.459999,107.849998,62.619999,73.860001,126.459999,57.77,44.830002,88.349998,75.870003,106.82,189.190002,222.869995,151.020004,153.300003,210.880005,147.529999
"118",79.800003,80.860001,136.570007,91.199997,44.220001,122.449997,34.75,85.349998,212.449997,154.210007,31.860001,33.540001,66.389999,98.110001,104.629997,107.32,62.939999,74.220001,124.57,59.099998,44.82,88.599998,76.019997,107.360001,191.5,222.300003,150.339996,147.029999,210.279999,147.660004
"119",78.900002,80.120003,135.309998,90.889999,44.23,123.489998,34.73,85.589996,211.160004,153.919998,31.84,33.48,66.139999,99.599998,103.25,106.589996,62.630001,73.790001,125.150002,59.950001,45.029999,88.610001,76.150002,107.089996,191.779999,220.179993,150.270004,146.649994,212.139999,147.080002
"120",79.599998,79.870003,133.009995,91.279999,43.709999,123.129997,34.5,85,210,151.850006,31.860001,33.32,66.220001,100.370003,103.199997,108.18,62.57,73.599998,126.379997,58.950001,44.84,88.18,76.889999,107,190.889999,218.179993,152.089996,144.580002,212.179993,145.990005
"121",80.059998,80.269997,131.880005,92.800003,43.98,120.419998,34.669998,85.410004,199.389999,159.070007,32.119999,33.099998,66.849998,99.989998,104.389999,114.540001,62.360001,74.190002,127.459999,59.389999,45.240002,89.139999,78.519997,106.419998,190.399994,221.580002,152.740005,146.970001,212.460007,146.190002
"122",78.68,80.370003,130.949997,91.93,44.400002,119.540001,34.75,85.300003,199.029999,156.509995,31.66,32.889999,66.419998,100.849998,105.120003,113.519997,61.799999,74.050003,126,58.360001,45.740002,89.300003,78.900002,106.940002,190.75,222.25,153.460007,146.690002,233.449997,145.360001
"123",78.779999,80.830002,130.830002,91.550003,47.810001,118.690002,34.970001,83.849998,200.050003,156.949997,31.57,33,66.099998,99.57,106.110001,114.370003,63.689999,73.160004,125.879997,58.150002,46.119999,90.68,79.779999,110,188.929993,221.479996,150.559998,147.729996,241,145.070007
"124",79.620003,79.599998,131.850006,91.279999,47.939999,118.870003,35.310001,84.800003,199.720001,155.850006,31.52,33.150002,65.68,99.150002,108.120003,114.099998,64.110001,73.040001,127.209999,58.669998,46.009998,90.209999,79.809998,109.959999,191.149994,223.610001,149.5,148.080002,241.270004,144.289993
"125",80.669998,80.040001,132.720001,91.800003,48.400002,118.57,35.470001,85.230003,201.169998,155.139999,31.450001,33.16,64.239998,99.559998,109.190002,113.949997,63.880001,72.699997,128.089996,59.049999,45.84,90.82,79.989998,109.93,191.809998,225.330002,148.729996,149.600006,242.460007,144.669998
"126",81.129997,80.169998,132.509995,93.029999,48.889999,118.879997,36.349998,85.239998,203.179993,154.039993,31.65,33.080002,64.690002,100.870003,110.779999,113.099998,63.919998,72.580002,129.210007,59.84,45.700001,91.099998,80.5,110.610001,192.229996,227,150.050003,149.850006,239.440002,145.300003
"127",81.029999,80.599998,132.160004,93.110001,48.209999,120.349998,36.639999,85.300003,205.410004,156.589996,31.52,32.919998,64.300003,101.279999,110.459999,113.089996,63.439999,72.260002,128.729996,59.790001,45.59,91.040001,80.529999,108.669998,193,226.270004,157.139999,150.5,237.949997,144.449997
"128",81.050003,80.489998,133.350006,92.5,48.610001,121.099998,36.490002,85.540001,207.619995,154.720001,31.559999,33.43,63.43,100.589996,109.43,113.559998,63.52,72.150002,129.559998,60.139999,45.669998,90.860001,80.870003,109.120003,194.770004,223.990005,155.570007,150.789993,238.25,144.940002
"129",81.059998,80.209999,133.179993,93.660004,48.91,121.489998,36.299999,85.970001,207.649994,153.820007,31.799999,33.639999,64.110001,100.889999,110.110001,114.349998,63.099998,72.68,129.690002,59.759998,45.5,90.669998,80.480003,107.690002,194.880005,229.789993,156.389999,152.75,237.710007,145.160004
"130",81.510002,80.160004,132.860001,94.019997,48.860001,118.519997,36.43,85.849998,207.440002,154.970001,31.84,33.310001,63.880001,101.489998,109.779999,114.709999,62.84,72.400002,128.800003,59.790001,45.639999,91.440002,81.279999,106.349998,194.779999,232.919998,158.809998,153.350006,240.229996,143.470001
"131",81.080002,79.959999,132.270004,93.68,48.599998,118.190002,36.41,85.940002,206.429993,154.919998,31.67,33.279999,63.41,101.279999,110.349998,114.410004,62.32,72.790001,128.550003,59.459999,45.599998,91.580002,81.589996,106.980003,194.899994,232.050003,160.080002,153.350006,239.5,142.110001
"132",81.279999,80.209999,133.229996,93.529999,48.220001,117.199997,36.59,85.690002,206.479996,154.919998,31.620001,33.450001,63.5,100.970001,110.889999,114.339996,62.490002,72.470001,130.149994,59.900002,45.59,91.919998,81.610001,102.830002,194.830002,231.009995,161.059998,155.259995,234.309998,141.770004
"133",79.75,78.970001,133.089996,92.190002,48.02,116.760002,36.139999,84.559998,206.229996,156.619995,31,33.419998,63.110001,99.489998,110.110001,113.150002,62.18,71.410004,129.690002,59.07,45.740002,91.739998,80.660004,101.349998,192.570007,225.5,155.320007,153.880005,232.880005,141.839996
"134",80.720001,78.209999,133.100006,91.419998,48.060001,116.889999,35.869999,84.290001,205.979996,157.300003,31.469999,33.25,63.259998,100.089996,109.230003,112.849998,62.380001,72.5,128.179993,58.970001,45.59,91.339996,80.400002,101.989998,193.020004,224.149994,157.479996,154.880005,234.880005,141.839996
"135",81.529999,78.230003,133.479996,92.489998,48.779999,117.150002,36.34,85.470001,207.369995,157.259995,31.84,33.310001,63.41,101.870003,108.709999,113.709999,62.669998,73.589996,128.789993,59.779999,45.799999,91.650002,80.699997,101.400002,193.710007,227.360001,159.850006,154.259995,237.149994,142.320007
"136",81.129997,78.040001,133.380005,92.730003,48.48,115.959999,36,86.790001,207.179993,157.619995,32.09,33.380001,63.669998,102.629997,108.57,113.650002,62.5,73.220001,129.050003,58.560001,46.189999,92.199997,80.769997,101.510002,194.5,227.589996,161.600006,150.169998,239.169998,142.070007
"137",81.260002,77.470001,134.169998,92.089996,48.41,118,35.810001,87.389999,207.919998,158.899994,32.34,33.360001,63.939999,103.32,106.839996,114.120003,62.700001,73.650002,129.470001,58.540001,46.200001,92.440002,80.980003,102.199997,193.770004,225.610001,160.949997,152.25,237.589996,142.5
"138",80.889999,76.260002,133.039993,90.650002,47.889999,116.099998,35.169998,86.089996,205.350006,157.889999,31.040001,32.950001,63.18,102.160004,105.919998,113.139999,61.84,72.400002,128.190002,57.459999,45.860001,92.07,79.699997,101.379997,192.699997,221.419998,157.860001,149.669998,235.589996,140.699997
"139",80.029999,76.639999,132.630005,90.739998,47.689999,115.480003,35.009998,85.379997,203.529999,157.759995,30.370001,32.669998,63.400002,102.510002,106.480003,113.919998,61.490002,72.489998,127.889999,54.950001,45.669998,92.470001,79.309998,100.699997,190.820007,222.149994,157.5,147.490005,235.770004,139.699997
"140",80.599998,76.379997,133.449997,90.629997,48.139999,115.279999,34.919998,85.300003,204.550003,158.360001,30.68,32.759998,63.860001,103.220001,105.779999,113.599998,61.970001,72.150002,127.449997,53.610001,45.68,92.860001,79.709999,101.169998,192.029999,220.789993,157.210007,149.199997,235.679993,140.330002
"141",81.279999,76.739998,134.699997,91.559998,48.349998,115.690002,34.650002,85.300003,205.460007,159.639999,31.27,33.150002,64.779999,104.07,106.360001,115.82,62.419998,73.160004,127.769997,54.130001,45.599998,92.790001,80.019997,102.769997,194.789993,223.580002,159.779999,149.910004,239.75,141.009995
"142",81.360001,76.610001,132.800003,91.669998,48.279999,117.029999,34.66,85.279999,202.669998,158.809998,30.92,33.240002,64.580002,103.18,106.610001,114.75,62.150002,72.720001,127.160004,53.610001,45.540001,92.440002,79.959999,101.5,194.240005,222.740005,159.979996,149.100006,238.089996,142.139999
"143",80.5,76.330002,132.889999,91.519997,48.310001,115.300003,34.709999,85.360001,202.119995,158.410004,31.24,33.23,64.349998,103.220001,107.440002,114.779999,62.709999,72.690002,125.57,53.84,45.41,92.269997,78.339996,101.519997,194.75,222.990005,159.270004,148.25,238.740005,142.940002
"144",81.129997,76.720001,131.679993,91.889999,48.68,115.07,34.669998,85.470001,202.130005,158.820007,31.440001,33.389999,64.540001,103.349998,108.230003,115.349998,62.939999,72.82,126.470001,53.900002,45.57,92.510002,78.629997,102.410004,194.360001,222.470001,159.860001,149.649994,235.889999,143.740005
"145",81.160004,76.470001,131.740005,91.599998,48.610001,115.330002,34.650002,85.410004,202.460007,159.669998,31.540001,33.470001,64.669998,103.779999,107.760002,115.07,63.32,72.830002,123.230003,53.73,45.419998,92.470001,78.029999,102.559998,195.089996,220.350006,161.470001,151.389999,237.179993,142.509995
"146",81.419998,76.449997,132.210007,91.099998,48.509998,118.699997,34.73,85.419998,202.919998,159.380005,31.48,33.5,64.220001,103.769997,107.860001,116.010002,63.119999,73.050003,123.010002,52.73,45.450001,92.32,78.769997,102.57,196.729996,219.960007,162.910004,149.839996,240.490005,143.139999
"147",81.779999,76.099998,131.070007,91.309998,48.119999,119.599998,34.889999,85.690002,203.690002,159.529999,31.99,33.450001,64.900002,103.730003,107.730003,117.550003,63.119999,74.010002,121.809998,52.560001,45.389999,91.870003,78.540001,102.870003,195.880005,222.419998,163.350006,150,240.460007,142.559998
"148",81.5,76.330002,132.369995,90.889999,47.970001,119.720001,35.07,86.099998,204.320007,159.970001,32.209999,33.919998,66.650002,103.519997,107.620003,117.489998,63.860001,74.769997,121.18,52.810001,45.549999,92.269997,78.07,101.199997,198.899994,223.740005,164,149.869995,239.660004,143.029999
"149",81.220001,76.57,131.029999,91.699997,47.919998,117.919998,35.09,86.139999,203.559998,159.809998,32.299999,33.959999,67.18,103.900002,108.760002,118.279999,63.830002,73.940002,119.900002,53.360001,45.779999,92.529999,78.370003,101.5,199.75,225.880005,164.050003,150.779999,240.330002,144.080002
"150",81.459999,77.18,129.899994,89.510002,47.360001,111.209999,35.02,85.309998,200.979996,159.100006,31.620001,33.799999,64.980003,103.010002,109.440002,118.300003,63.619999,73.610001,115.43,53.009998,45.919998,92.720001,79.800003,101.599998,199.309998,217.779999,162.080002,152.929993,237,143.039993
"151",81.760002,78.779999,130.669998,90.110001,46.91,109.610001,35.759998,85.230003,202.050003,158.220001,31.870001,33.990002,64.870003,103.18,111.790001,116.980003,64,73.400002,117.730003,52.759998,45.959999,92.720001,80.080002,101.5,198.380005,218.830002,161.910004,156.559998,234.619995,143.820007
"152",81.559998,79.029999,132.190002,88.529999,46.200001,109.980003,35.540001,84.410004,204.460007,159.899994,31.76,33.990002,64.68,104.559998,111.800003,117.769997,64.32,74.339996,115.18,52.389999,46.279999,92.970001,80.120003,97.059998,198.169998,215.839996,161.259995,157.929993,236.309998,142.899994
"153",81.389999,78.82,130.979996,88.419998,46.110001,109.550003,35.189999,84.25,205.690002,159.710007,31.48,34.099998,64.849998,104.43,110.779999,117.82,64.269997,73.980003,119.760002,52.200001,46.299999,92.839996,78.879997,97.07,197.75,217.210007,158.630005,159.660004,238.779999,142.449997
"154",82.279999,79.25,133.210007,89.790001,46.299999,109.639999,35.77,85.690002,209.559998,161.529999,32.189999,34.32,66.849998,106.150002,112.519997,118.870003,65.129997,74.760002,122.559998,53.029999,46.52,93.989998,79.080002,97.089996,199.580002,221.059998,161.5,158.369995,240.589996,144.860001
"155",82.739998,79.5,132.630005,90.889999,46.790001,109.860001,36.09,86.550003,209.639999,156.330002,32.41,35.369999,68.519997,106.209999,112.489998,120.940002,65.459999,74.68,122.480003,53.400002,46.720001,93.510002,79.610001,97.889999,197.470001,225.949997,160.860001,159.910004,240.580002,145.759995
"156",82.730003,79.769997,132.449997,91.150002,47.25,110.279999,36.330002,86.639999,209.490005,157,32.18,35.060001,69.5,105.830002,114.18,119.629997,65.449997,75.209999,121.510002,53.52,46.869999,93.550003,79.860001,98.82,198.330002,226.559998,159.649994,160.020004,241.929993,145.990005
"157",82.010002,80.089996,134.179993,90.970001,47.18,113.139999,36.48,86.190002,211.429993,157,32.189999,35.73,70.019997,106.080002,114.449997,120.480003,66.120003,74.769997,119.959999,53.73,46.110001,93.550003,79.68,97.900002,197.729996,226.850006,158.279999,159.380005,245.229996,145.539993
"158",82.5,80.07,134.449997,91.620003,47.860001,113.080002,37,86.989998,213.350006,156.919998,32.439999,35.360001,69.860001,105.300003,114.629997,121.370003,66.160004,75.309998,120.699997,53.869999,46.18,93.269997,80.379997,98.519997,198.179993,225.220001,159.880005,158.399994,249,144.820007
